kSW,kGHZ,kBell,kA,kD,rateSum,rateGHZ,rateBell
29,19,10,4,5,2.31281891667033,0.662067582927986,1.65075133374235
29,20,9,5,4,2.26354111608012,1.01515032056141,1.24839079551871
29,21,8,5,4,2.26354111608012,1.01515032056141,1.24839079551871
29,22,7,5,3,1.87891086519281,1.01515032056141,0.863760544631394
29,23,6,5,3,1.87891086519281,1.01515032056141,0.863760544631394
29,24,5,6,2,1.71067969023455,1.27640809209351,0.434271598141036
29,25,4,6,2,1.71067969023455,1.27640809209351,0.434271598141036
29,26,3,6,1,1.38925462331427,1.27640809209351,0.112846531220752
29,27,2,6,1,1.38925462331427,1.27640809209351,0.112846531220752
29,28,1,7,0,1.62259446318465,1.62259446318465,0
29,29,0,7,0,1.62259446318465,1.62259446318465,0
30,0,30,0,15,5.95012487184917,0,5.95012487184917
30,1,29,0,14,5.53359354043694,0,5.53359354043694
30,2,28,0,14,5.53359354043694,0,5.53359354043694
30,3,27,0,13,5.08559952044954,0,5.08559952044954
30,4,26,1,13,5.08559952044954,0,5.08559952044954
30,5,25,1,12,4.65444965661245,0,4.65444965661245
30,6,24,1,12,4.65444965661245,0,4.65444965661245
30,7,23,1,11,4.22456767350208,0,4.22456767350208
30,8,22,2,11,4.32953339123768,0.104965717735598,4.22456767350208
30,9,21,2,10,3.91087062124754,0.104965717735598,3.80590490351194
30,10,20,2,10,3.91087062124754,0.104965717735598,3.80590490351194
30,11,19,2,9,3.46941281180208,0.104965717735598,3.36444709406648
30,12,18,3,9,3.80228850515298,0.437841411086494,3.36444709406648
30,13,17,3,8,3.37340723933124,0.437841411086494,2.93556582824475
30,14,16,3,8,3.37340723933124,0.437841411086494,2.93556582824475
30,15,15,3,7,2.95709090317684,0.437841411086494,2.51924949209035
30,16,14,4,7,3.18131707501833,0.662067582927986,2.51924949209035
30,17,13,4,6,2.7532636761277,0.662067582927986,2.09119609319971
30,18,12,4,6,2.7532636761277,0.662067582927986,2.09119609319971
30,19,11,4,5,2.31281891667033,0.662067582927986,1.65075133374235
30,20,10,5,5,2.66590165430376,1.01515032056141,1.65075133374235
30,21,9,5,4,2.26354111608012,1.01515032056141,1.24839079551871
30,22,8,5,4,2.26354111608012,1.01515032056141,1.24839079551871
30,23,7,5,3,1.87891086519281,1.01515032056141,0.863760544631394
30,24,6,6,3,2.14016863672491,1.27640809209351,0.863760544631394
30,25,5,6,2,1.71067969023455,1.27640809209351,0.434271598141036
30,26,4,6,2,1.71067969023455,1.27640809209351,0.434271598141036
30,27,3,6,1,1.38925462331427,1.27640809209351,0.112846531220752
30,28,2,7,1,1.7354409944054,1.62259446318465,0.112846531220752
30,29,1,7,0,1.62259446318465,1.62259446318465,0
30,30,0,7,0,1.62259446318465,1.62259446318465,0
31,0,31,0,15,5.95012487184917,0,5.95012487184917
31,1,30,0,15,5.95012487184917,0,5.95012487184917
31,2,29,0,14,5.53359354043694,0,5.53359354043694
31,3,28,0,14,5.53359354043694,0,5.53359354043694
31,4,27,1,13,5.08559952044954,0,5.08559952044954
31,5,26,1,13,5.08559952044954,0,5.08559952044954
31,6,25,1,12,4.65444965661245,0,4.65444965661245
31,7,24,1,12,4.65444965661245,0,4.65444965661245
31,8,23,2,11,4.32953339123768,0.104965717735598,4.22456767350208
31,9,22,2,11,4.32953339123768,0.104965717735598,4.22456767350208
31,10,21,2,10,3.91087062124754,0.104965717735598,3.80590490351194
31,11,20,2,10,3.91087062124754,0.104965717735598,3.80590490351194
31,12,19,3,9,3.80228850515298,0.437841411086494,3.36444709406648
31,13,18,3,9,3.80228850515298,0.437841411086494,3.36444709406648
31,14,17,3,8,3.37340723933124,0.437841411086494,2.93556582824475
31,15,16,3,8,3.37340723933124,0.437841411086494,2.93556582824475
31,16,15,4,7,3.18131707501833,0.662067582927986,2.51924949209035
31,17,14,4,7,3.18131707501833,0.662067582927986,2.51924949209035
31,18,13,4,6,2.7532636761277,0.662067582927986,2.09119609319971
31,19,12,4,6,2.7532636761277,0.662067582927986,2.09119609319971
31,20,11,5,5,2.66590165430376,1.01515032056141,1.65075133374235
31,21,10,5,5,2.66590165430376,1.01515032056141,1.65075133374235
31,22,9,5,4,2.26354111608012,1.01515032056141,1.24839079551871
31,23,8,5,4,2.26354111608012,1.01515032056141,1.24839079551871
31,24,7,6,3,2.14016863672491,1.27640809209351,0.863760544631394
31,25,6,6,3,2.14016863672491,1.27640809209351,0.863760544631394
31,26,5,6,2,1.71067969023455,1.27640809209351,0.434271598141036
31,27,4,6,2,1.71067969023455,1.27640809209351,0.434271598141036
31,28,3,7,1,1.7354409944054,1.62259446318465,0.112846531220752
31,29,2,7,1,1.7354409944054,1.62259446318465,0.112846531220752
31,30,1,7,0,1.62259446318465,1.62259446318465,0
31,31,0,7,0,1.62259446318465,1.62259446318465,0
32,0,32,0,16,6.39281402070956,0,6.39281402070956
32,1,31,0,15,5.95012487184917,0,5.95012487184917
32,2,30,0,15,5.95012487184917,0,5.95012487184917
32,3,29,0,14,5.53359354043694,0,5.53359354043694
32,4,28,1,14,5.53359354043694,0,5.53359354043694
32,5,27,1,13,5.08559952044954,0,5.08559952044954
32,6,26,1,13,5.08559952044954,0,5.08559952044954
32,7,25,1,12,4.65444965661245,0,4.65444965661245
32,8,24,2,12,4.75941537434805,0.104965717735598,4.65444965661245
32,9,23,2,11,4.32953339123768,0.104965717735598,4.22456767350208
32,10,22,2,11,4.32953339123768,0.104965717735598,4.22456767350208
32,11,21,2,10,3.91087062124754,0.104965717735598,3.80590490351194
32,12,20,3,10,4.24374631459844,0.437841411086494,3.80590490351194
32,13,19,3,9,3.80228850515298,0.437841411086494,3.36444709406648
32,14,18,3,9,3.80228850515298,0.437841411086494,3.36444709406648
32,15,17,3,8,3.37340723933124,0.437841411086494,2.93556582824475
32,16,16,4,8,3.59763341117274,0.662067582927986,2.93556582824475
32,17,15,4,7,3.18131707501833,0.662067582927986,2.51924949209035
32,18,14,4,7,3.18131707501833,0.662067582927986,2.51924949209035
32,19,13,4,6,2.7532636761277,0.662067582927986,2.09119609319971
32,20,12,5,6,3.10634641376112,1.01515032056141,2.09119609319971
32,21,11,5,5,2.66590165430376,1.01515032056141,1.65075133374235
32,22,10,5,5,2.66590165430376,1.01515032056141,1.65075133374235
32,23,9,5,4,2.26354111608012,1.01515032056141,1.24839079551871
32,24,8,6,4,2.52479888761222,1.27640809209351,1.24839079551871
32,25,7,6,3,2.14016863672491,1.27640809209351,0.863760544631394
32,26,6,6,3,2.14016863672491,1.27640809209351,0.863760544631394
32,27,5,6,2,1.71067969023455,1.27640809209351,0.434271598141036
32,28,4,7,2,2.05686606132568,1.62259446318465,0.434271598141036
32,29,3,7,1,1.7354409944054,1.62259446318465,0.112846531220752
32,30,2,7,1,1.7354409944054,1.62259446318465,0.112846531220752
32,31,1,7,0,1.62259446318465,1.62259446318465,0
32,32,0,8,0,1.90709341903405,1.90709341903405,0
33,0,33,0,16,6.39281402070956,0,6.39281402070956
33,1,32,0,16,6.39281402070956,0,6.39281402070956
33,2,31,0,15,5.95012487184917,0,5.95012487184917
33,3,30,0,15,5.95012487184917,0,5.95012487184917
33,4,29,1,14,5.53359354043694,0,5.53359354043694
33,5,28,1,14,5.53359354043694,0,5.53359354043694
33,6,27,1,13,5.08559952044954,0,5.08559952044954
33,7,26,1,13,5.08559952044954,0,5.08559952044954
33,8,25,2,12,4.75941537434805,0.104965717735598,4.65444965661245
33,9,24,2,12,4.75941537434805,0.104965717735598,4.65444965661245
33,10,23,2,11,4.32953339123768,0.104965717735598,4.22456767350208
33,11,22,2,11,4.32953339123768,0.104965717735598,4.22456767350208
33,12,21,3,10,4.24374631459844,0.437841411086494,3.80590490351194
33,13,20,3,10,4.24374631459844,0.437841411086494,3.80590490351194
33,14,19,3,9,3.80228850515298,0.437841411086494,3.36444709406648
33,15,18,3,9,3.80228850515298,0.437841411086494,3.36444709406648
33,16,17,4,8,3.59763341117274,0.662067582927986,2.93556582824475
33,17,16,4,8,3.59763341117274,0.662067582927986,2.93556582824475
33,18,15,4,7,3.18131707501833,0.662067582927986,2.51924949209035
33,19,14,4,7,3.18131707501833,0.662067582927986,2.51924949209035
33,20,13,5,6,3.10634641376112,1.01515032056141,2.09119609319971
33,21,12,5,6,3.10634641376112,1.01515032056141,2.09119609319971
33,22,11,5,5,2.66590165430376,1.01515032056141,1.65075133374235
33,23,10,5,5,2.66590165430376,1.01515032056141,1.65075133374235
33,24,9,6,4,2.52479888761222,1.27640809209351,1.24839079551871
33,25,8,6,4,2.52479888761222,1.27640809209351,1.24839079551871
33,26,7,6,3,2.14016863672491,1.27640809209351,0.863760544631394
33,27,6,6,3,2.14016863672491,1.27640809209351,0.863760544631394
33,28,5,7,2,2.05686606132568,1.62259446318465,0.434271598141036
33,29,4,7,2,2.05686606132568,1.62259446318465,0.434271598141036
33,30,3,7,1,1.7354409944054,1.62259446318465,0.112846531220752
33,31,2,7,1,1.7354409944054,1.62259446318465,0.112846531220752
33,32,1,8,0,1.90709341903405,1.90709341903405,0
33,33,0,8,0,1.90709341903405,1.90709341903405,0
34,0,34,0,17,6.82518581184333,0,6.82518581184333
34,1,33,0,16,6.39281402070956,0,6.39281402070956
34,2,32,0,16,6.39281402070956,0,6.39281402070956
34,3,31,0,15,5.95012487184917,0,5.95012487184917
34,4,30,1,15,5.95012487184917,0,5.95012487184917
34,5,29,1,14,5.53359354043694,0,5.53359354043694
34,6,28,1,14,5.53359354043694,0,5.53359354043694
34,7,27,1,13,5.08559952044954,0,5.08559952044954
34,8,26,2,13,5.19056523818514,0.104965717735598,5.08559952044954
34,9,25,2,12,4.75941537434805,0.104965717735598,4.65444965661245
34,10,24,2,12,4.75941537434805,0.104965717735598,4.65444965661245
34,11,23,2,11,4.32953339123768,0.104965717735598,4.22456767350208
34,12,22,3,11,4.66240908458858,0.437841411086494,4.22456767350208
34,13,21,3,10,4.24374631459844,0.437841411086494,3.80590490351194
34,14,20,3,10,4.24374631459844,0.437841411086494,3.80590490351194
34,15,19,3,9,3.80228850515298,0.437841411086494,3.36444709406648
34,16,18,4,9,4.02651467699447,0.662067582927986,3.36444709406648
34,17,17,4,8,3.59763341117274,0.662067582927986,2.93556582824475
34,18,16,4,8,3.59763341117274,0.662067582927986,2.93556582824475
34,19,15,4,7,3.18131707501833,0.662067582927986,2.51924949209035
34,20,14,5,7,3.53439981265176,1.01515032056141,2.51924949209035
34,21,13,5,6,3.10634641376112,1.01515032056141,2.09119609319971
34,22,12,5,6,3.10634641376112,1.01515032056141,2.09119609319971
34,23,11,5,5,2.66590165430376,1.01515032056141,1.65075133374235
34,24,10,6,5,2.92715942583586,1.27640809209351,1.65075133374235
34,25,9,6,4,2.52479888761222,1.27640809209351,1.24839079551871
34,26,8,6,4,2.52479888761222,1.27640809209351,1.24839079551871
34,27,7,6,3,2.14016863672491,1.27640809209351,0.863760544631394
34,28,6,7,3,2.48635500781604,1.62259446318465,0.863760544631394
34,29,5,7,2,2.05686606132568,1.62259446318465,0.434271598141036
34,30,4,7,2,2.05686606132568,1.62259446318465,0.434271598141036
34,31,3,7,1,1.7354409944054,1.62259446318465,0.112846531220752
34,32,2,8,1,2.0199399502548,1.90709341903405,0.112846531220752
34,33,1,8,0,1.90709341903405,1.90709341903405,0
34,34,0,8,0,1.90709341903405,1.90709341903405,0
35,0,35,0,17,6.82518581184333,0,6.82518581184333
35,1,34,0,17,6.82518581184333,0,6.82518581184333
35,2,33,0,16,6.39281402070956,0,6.39281402070956
35,3,32,0,16,6.39281402070956,0,6.39281402070956
35,4,31,1,15,5.95012487184917,0,5.95012487184917
35,5,30,1,15,5.95012487184917,0,5.95012487184917
35,6,29,1,14,5.53359354043694,0,5.53359354043694
35,7,28,1,14,5.53359354043694,0,5.53359354043694
35,8,27,2,13,5.19056523818514,0.104965717735598,5.08559952044954
35,9,26,2,13,5.19056523818514,0.104965717735598,5.08559952044954
35,10,25,2,12,4.75941537434805,0.104965717735598,4.65444965661245
35,11,24,2,12,4.75941537434805,0.104965717735598,4.65444965661245
35,12,23,3,11,4.66240908458858,0.437841411086494,4.22456767350208
35,13,22,3,11,4.66240908458858,0.437841411086494,4.22456767350208
35,14,21,3,10,4.24374631459844,0.437841411086494,3.80590490351194
35,15,20,3,10,4.24374631459844,0.437841411086494,3.80590490351194
35,16,19,4,9,4.02651467699447,0.662067582927986,3.36444709406648
35,17,18,4,9,4.02651467699447,0.662067582927986,3.36444709406648
35,18,17,4,8,3.59763341117274,0.662067582927986,2.93556582824475
35,19,16,4,8,3.59763341117274,0.662067582927986,2.93556582824475
35,20,15,5,7,3.53439981265176,1.01515032056141,2.51924949209035
35,21,14,5,7,3.53439981265176,1.01515032056141,2.51924949209035
35,22,13,5,6,3.10634641376112,1.01515032056141,2.09119609319971
35,23,12,5,6,3.10634641376112,1.01515032056141,2.09119609319971
35,24,11,6,5,2.92715942583586,1.27640809209351,1.65075133374235
35,25,10,6,5,2.92715942583586,1.27640809209351,1.65075133374235
35,26,9,6,4,2.52479888761222,1.27640809209351,1.24839079551871
35,27,8,6,4,2.52479888761222,1.27640809209351,1.24839079551871
35,28,7,7,3,2.48635500781604,1.62259446318465,0.863760544631394
35,29,6,7,3,2.48635500781604,1.62259446318465,0.863760544631394
35,30,5,7,2,2.05686606132568,1.62259446318465,0.434271598141036
35,31,4,7,2,2.05686606132568,1.62259446318465,0.434271598141036
35,32,3,8,1,2.0199399502548,1.90709341903405,0.112846531220752
35,33,2,8,1,2.0199399502548,1.90709341903405,0.112846531220752
35,34,1,8,0,1.90709341903405,1.90709341903405,0
35,35,0,8,0,1.90709341903405,1.90709341903405,0
36,0,36,0,18,7.26178437916537,0,7.26178437916537
36,1,35,0,17,6.82518581184333,0,6.82518581184333
36,2,34,0,17,6.82518581184333,0,6.82518581184333
36,3,33,0,16,6.39281402070956,0,6.39281402070956
36,4,32,1,16,6.39281402070956,0,6.39281402070956
36,5,31,1,15,5.95012487184917,0,5.95012487184917
36,6,30,1,15,5.95012487184917,0,5.95012487184917
36,7,29,1,14,5.53359354043694,0,5.53359354043694
36,8,28,2,14,5.63855925817253,0.104965717735598,5.53359354043694
36,9,27,2,13,5.19056523818514,0.104965717735598,5.08559952044954
36,10,26,2,13,5.19056523818514,0.104965717735598,5.08559952044954
36,11,25,2,12,4.75941537434805,0.104965717735598,4.65444965661245
36,12,24,3,12,5.09229106769894,0.437841411086494,4.65444965661245
36,13,23,3,11,4.66240908458858,0.437841411086494,4.22456767350208
36,14,22,3,11,4.66240908458858,0.437841411086494,4.22456767350208
36,15,21,3,10,4.24374631459844,0.437841411086494,3.80590490351194
36,16,20,4,10,4.46797248643993,0.662067582927986,3.80590490351194
36,17,19,4,9,4.02651467699447,0.662067582927986,3.36444709406648
36,18,18,4,9,4.02651467699447,0.662067582927986,3.36444709406648
36,19,17,4,8,3.59763341117274,0.662067582927986,2.93556582824475
36,20,16,5,8,3.95071614880616,1.01515032056141,2.93556582824475
36,21,15,5,7,3.53439981265176,1.01515032056141,2.51924949209035
36,22,14,5,7,3.53439981265176,1.01515032056141,2.51924949209035
36,23,13,5,6,3.10634641376112,1.01515032056141,2.09119609319971
36,24,12,6,6,3.36760418529322,1.27640809209351,2.09119609319971
36,25,11,6,5,2.92715942583586,1.27640809209351,1.65075133374235
36,26,10,6,5,2.92715942583586,1.27640809209351,1.65075133374235
36,27,9,6,4,2.52479888761222,1.27640809209351,1.24839079551871
36,28,8,7,4,2.87098525870336,1.62259446318465,1.24839079551871
36,29,7,7,3,2.48635500781604,1.62259446318465,0.863760544631394
36,30,6,7,3,2.48635500781604,1.62259446318465,0.863760544631394
36,31,5,7,2,2.05686606132568,1.62259446318465,0.434271598141036
36,32,4,8,2,2.34136501717509,1.90709341903405,0.434271598141036
36,33,3,8,1,2.0199399502548,1.90709341903405,0.112846531220752
36,34,2,8,1,2.0199399502548,1.90709341903405,0.112846531220752
36,35,1,8,0,1.90709341903405,1.90709341903405,0
36,36,0,9,0,2.24384055665357,2.24384055665357,0
37,0,37,0,18,7.26178437916537,0,7.26178437916537
37,1,36,0,18,7.26178437916537,0,7.26178437916537
37,2,35,0,17,6.82518581184333,0,6.82518581184333
37,3,34,0,17,6.82518581184333,0,6.82518581184333
37,4,33,1,16,6.39281402070956,0,6.39281402070956
37,5,32,1,16,6.39281402070956,0,6.39281402070956
37,6,31,1,15,5.95012487184917,0,5.95012487184917
37,7,30,1,15,5.95012487184917,0,5.95012487184917
37,8,29,2,14,5.63855925817253,0.104965717735598,5.53359354043694
37,9,28,2,14,5.63855925817253,0.104965717735598,5.53359354043694
37,10,27,2,13,5.19056523818514,0.104965717735598,5.08559952044954
37,11,26,2,13,5.19056523818514,0.104965717735598,5.08559952044954
37,12,25,3,12,5.09229106769894,0.437841411086494,4.65444965661245
37,13,24,3,12,5.09229106769894,0.437841411086494,4.65444965661245
37,14,23,3,11,4.66240908458858,0.437841411086494,4.22456767350208
37,15,22,3,11,4.66240908458858,0.437841411086494,4.22456767350208
37,16,21,4,10,4.46797248643993,0.662067582927986,3.80590490351194
37,17,20,4,10,4.46797248643993,0.662067582927986,3.80590490351194
37,18,19,4,9,4.02651467699447,0.662067582927986,3.36444709406648
37,19,18,4,9,4.02651467699447,0.662067582927986,3.36444709406648
37,20,17,5,8,3.95071614880616,1.01515032056141,2.93556582824475
37,21,16,5,8,3.95071614880616,1.01515032056141,2.93556582824475
37,22,15,5,7,3.53439981265176,1.01515032056141,2.51924949209035
37,23,14,5,7,3.53439981265176,1.01515032056141,2.51924949209035
37,24,13,6,6,3.36760418529322,1.27640809209351,2.09119609319971
37,25,12,6,6,3.36760418529322,1.27640809209351,2.09119609319971
37,26,11,6,5,2.92715942583586,1.27640809209351,1.65075133374235
37,27,10,6,5,2.92715942583586,1.27640809209351,1.65075133374235
37,28,9,7,4,2.87098525870336,1.62259446318465,1.24839079551871
37,29,8,7,4,2.87098525870336,1.62259446318465,1.24839079551871
37,30,7,7,3,2.48635500781604,1.62259446318465,0.863760544631394
37,31,6,7,3,2.48635500781604,1.62259446318465,0.863760544631394
37,32,5,8,2,2.34136501717509,1.90709341903405,0.434271598141036
37,33,4,8,2,2.34136501717509,1.90709341903405,0.434271598141036
37,34,3,8,1,2.0199399502548,1.90709341903405,0.112846531220752
37,35,2,8,1,2.0199399502548,1.90709341903405,0.112846531220752
37,36,1,9,0,2.24384055665357,2.24384055665357,0
37,37,0,9,0,2.24384055665357,2.24384055665357,0
38,0,38,0,19,7.68751123474128,0,7.68751123474128
38,1,37,0,18,7.26178437916537,0,7.26178437916537
38,2,36,0,18,7.26178437916537,0,7.26178437916537
38,3,35,0,17,6.82518581184333,0,6.82518581184333
38,4,34,1,17,6.82518581184333,0,6.82518581184333
38,5,33,1,16,6.39281402070956,0,6.39281402070956
38,6,32,1,16,6.39281402070956,0,6.39281402070956
38,7,31,1,15,5.95012487184917,0,5.95012487184917
38,8,30,2,15,6.05509058958477,0.104965717735598,5.95012487184917
38,9,29,2,14,5.63855925817253,0.104965717735598,5.53359354043694
38,10,28,2,14,5.63855925817253,0.104965717735598,5.53359354043694
38,11,27,2,13,5.19056523818514,0.104965717735598,5.08559952044954
38,12,26,3,13,5.52344093153603,0.437841411086494,5.08559952044954
38,13,25,3,12,5.09229106769894,0.437841411086494,4.65444965661245
38,14,24,3,12,5.09229106769894,0.437841411086494,4.65444965661245
38,15,23,3,11,4.66240908458858,0.437841411086494,4.22456767350208
38,16,22,4,11,4.88663525643007,0.662067582927986,4.22456767350208
38,17,21,4,10,4.46797248643993,0.662067582927986,3.80590490351194
38,18,20,4,10,4.46797248643993,0.662067582927986,3.80590490351194
38,19,19,4,9,4.02651467699447,0.662067582927986,3.36444709406648
38,20,18,5,9,4.37959741462789,1.01515032056141,3.36444709406648
38,21,17,5,8,3.95071614880616,1.01515032056141,2.93556582824475
38,22,16,5,8,3.95071614880616,1.01515032056141,2.93556582824475
38,23,15,5,7,3.53439981265176,1.01515032056141,2.51924949209035
38,24,14,6,7,3.79565758418386,1.27640809209351,2.51924949209035
38,25,13,6,6,3.36760418529322,1.27640809209351,2.09119609319971
38,26,12,6,6,3.36760418529322,1.27640809209351,2.09119609319971
38,27,11,6,5,2.92715942583586,1.27640809209351,1.65075133374235
38,28,10,7,5,3.27334579692699,1.62259446318465,1.65075133374235
38,29,9,7,4,2.87098525870336,1.62259446318465,1.24839079551871
38,30,8,7,4,2.87098525870336,1.62259446318465,1.24839079551871
38,31,7,7,3,2.48635500781604,1.62259446318465,0.863760544631394
38,32,6,8,3,2.77085396366545,1.90709341903405,0.863760544631394
38,33,5,8,2,2.34136501717509,1.90709341903405,0.434271598141036
38,34,4,8,2,2.34136501717509,1.90709341903405,0.434271598141036
38,35,3,8,1,2.0199399502548,1.90709341903405,0.112846531220752
38,36,2,9,1,2.35668708787433,2.24384055665357,0.112846531220752
38,37,1,9,0,2.24384055665357,2.24384055665357,0
38,38,0,9,0,2.24384055665357,2.24384055665357,0
39,0,39,0,19,7.68751123474128,0,7.68751123474128
39,1,38,0,19,7.68751123474128,0,7.68751123474128
39,2,37,0,18,7.26178437916537,0,7.26178437916537
39,3,36,0,18,7.26178437916537,0,7.26178437916537
39,4,35,1,17,6.82518581184333,0,6.82518581184333
39,5,34,1,17,6.82518581184333,0,6.82518581184333
39,6,33,1,16,6.39281402070956,0,6.39281402070956
39,7,32,1,16,6.39281402070956,0,6.39281402070956
39,8,31,2,15,6.05509058958477,0.104965717735598,5.95012487184917
39,9,30,2,15,6.05509058958477,0.104965717735598,5.95012487184917
39,10,29,2,14,5.63855925817253,0.104965717735598,5.53359354043694
39,11,28,2,14,5.63855925817253,0.104965717735598,5.53359354043694
39,12,27,3,13,5.52344093153603,0.437841411086494,5.08559952044954
39,13,26,3,13,5.52344093153603,0.437841411086494,5.08559952044954
39,14,25,3,12,5.09229106769894,0.437841411086494,4.65444965661245
39,15,24,3,12,5.09229106769894,0.437841411086494,4.65444965661245
39,16,23,4,11,4.88663525643007,0.662067582927986,4.22456767350208
39,17,22,4,11,4.88663525643007,0.662067582927986,4.22456767350208
39,18,21,4,10,4.46797248643993,0.662067582927986,3.80590490351194
39,19,20,4,10,4.46797248643993,0.662067582927986,3.80590490351194
39,20,19,5,9,4.37959741462789,1.01515032056141,3.36444709406648
39,21,18,5,9,4.37959741462789,1.01515032056141,3.36444709406648
39,22,17,5,8,3.95071614880616,1.01515032056141,2.93556582824475
39,23,16,5,8,3.95071614880616,1.01515032056141,2.93556582824475
39,24,15,6,7,3.79565758418386,1.27640809209351,2.51924949209035
39,25,14,6,7,3.79565758418386,1.27640809209351,2.51924949209035
39,26,13,6,6,3.36760418529322,1.27640809209351,2.09119609319971
39,27,12,6,6,3.36760418529322,1.27640809209351,2.09119609319971
39,28,11,7,5,3.27334579692699,1.62259446318465,1.65075133374235
39,29,10,7,5,3.27334579692699,1.62259446318465,1.65075133374235
39,30,9,7,4,2.87098525870336,1.62259446318465,1.24839079551871
39,31,8,7,4,2.87098525870336,1.62259446318465,1.24839079551871
39,32,7,8,3,2.77085396366545,1.90709341903405,0.863760544631394
39,33,6,8,3,2.77085396366545,1.90709341903405,0.863760544631394
39,34,5,8,2,2.34136501717509,1.90709341903405,0.434271598141036
39,35,4,8,2,2.34136501717509,1.90709341903405,0.434271598141036
39,36,3,9,1,2.35668708787433,2.24384055665357,0.112846531220752
39,37,2,9,1,2.35668708787433,2.24384055665357,0.112846531220752
39,38,1,9,0,2.24384055665357,2.24384055665357,0
39,39,0,9,0,2.24384055665357,2.24384055665357,0
40,0,40,0,20,8.13197191575484,0,8.13197191575484
40,1,39,0,19,7.68751123474128,0,7.68751123474128
40,2,38,0,19,7.68751123474128,0,7.68751123474128
40,3,37,0,18,7.26178437916537,0,7.26178437916537
40,4,36,1,18,7.26178437916537,0,7.26178437916537
40,5,35,1,17,6.82518581184333,0,6.82518581184333
40,6,34,1,17,6.82518581184333,0,6.82518581184333
40,7,33,1,16,6.39281402070956,0,6.39281402070956
40,8,32,2,16,6.49777973844515,0.104965717735598,6.39281402070956
40,9,31,2,15,6.05509058958477,0.104965717735598,5.95012487184917
40,10,30,2,15,6.05509058958477,0.104965717735598,5.95012487184917
40,11,29,2,14,5.63855925817253,0.104965717735598,5.53359354043694
40,12,28,3,14,5.97143495152343,0.437841411086494,5.53359354043694
40,13,27,3,13,5.52344093153603,0.437841411086494,5.08559952044954
40,14,26,3,13,5.52344093153603,0.437841411086494,5.08559952044954
40,15,25,3,12,5.09229106769894,0.437841411086494,4.65444965661245
40,16,24,4,12,5.31651723954043,0.662067582927986,4.65444965661245
40,17,23,4,11,4.88663525643007,0.662067582927986,4.22456767350208
40,18,22,4,11,4.88663525643007,0.662067582927986,4.22456767350208
40,19,21,4,10,4.46797248643993,0.662067582927986,3.80590490351194
40,20,20,5,10,4.82105522407335,1.01515032056141,3.80590490351194
40,21,19,5,9,4.37959741462789,1.01515032056141,3.36444709406648
40,22,18,5,9,4.37959741462789,1.01515032056141,3.36444709406648
40,23,17,5,8,3.95071614880616,1.01515032056141,2.93556582824475
40,24,16,6,8,4.21197392033826,1.27640809209351,2.93556582824475
40,25,15,6,7,3.79565758418386,1.27640809209351,2.51924949209035
40,26,14,6,7,3.79565758418386,1.27640809209351,2.51924949209035
40,27,13,6,6,3.36760418529322,1.27640809209351,2.09119609319971
40,28,12,7,6,3.71379055638436,1.62259446318465,2.09119609319971
40,29,11,7,5,3.27334579692699,1.62259446318465,1.65075133374235
40,30,10,7,5,3.27334579692699,1.62259446318465,1.65075133374235
40,31,9,7,4,2.87098525870336,1.62259446318465,1.24839079551871
40,32,8,8,4,3.15548421455276,1.90709341903405,1.24839079551871
40,33,7,8,3,2.77085396366545,1.90709341903405,0.863760544631394
40,34,6,8,3,2.77085396366545,1.90709341903405,0.863760544631394
40,35,5,8,2,2.34136501717509,1.90709341903405,0.434271598141036
40,36,4,9,2,2.67811215479461,2.24384055665357,0.434271598141036
40,37,3,9,1,2.35668708787433,2.24384055665357,0.112846531220752
40,38,2,9,1,2.35668708787433,2.24384055665357,0.112846531220752
40,39,1,9,0,2.24384055665357,2.24384055665357,0
40,40,0,10,0,2.53842764450756,2.53842764450756,0
41,0,41,0,20,8.13197191575484,0,8.13197191575484
41,1,40,0,20,8.13197191575484,0,8.13197191575484
41,2,39,0,19,7.68751123474128,0,7.68751123474128
41,3,38,0,19,7.68751123474128,0,7.68751123474128
41,4,37,1,18,7.26178437916537,0,7.26178437916537
41,5,36,1,18,7.26178437916537,0,7.26178437916537
41,6,35,1,17,6.82518581184333,0,6.82518581184333
41,7,34,1,17,6.82518581184333,0,6.82518581184333
41,8,33,2,16,6.49777973844515,0.104965717735598,6.39281402070956
41,9,32,2,16,6.49777973844515,0.104965717735598,6.39281402070956
41,10,31,2,15,6.05509058958477,0.104965717735598,5.95012487184917
41,11,30,2,15,6.05509058958477,0.104965717735598,5.95012487184917
41,12,29,3,14,5.97143495152343,0.437841411086494,5.53359354043694
41,13,28,3,14,5.97143495152343,0.437841411086494,5.53359354043694
41,14,27,3,13,5.52344093153603,0.437841411086494,5.08559952044954
41,15,26,3,13,5.52344093153603,0.437841411086494,5.08559952044954
41,16,25,4,12,5.31651723954043,0.662067582927986,4.65444965661245
41,17,24,4,12,5.31651723954043,0.662067582927986,4.65444965661245
41,18,23,4,11,4.88663525643007,0.662067582927986,4.22456767350208
41,19,22,4,11,4.88663525643007,0.662067582927986,4.22456767350208
41,20,21,5,10,4.82105522407335,1.01515032056141,3.80590490351194
41,21,20,5,10,4.82105522407335,1.01515032056141,3.80590490351194
41,22,19,5,9,4.37959741462789,1.01515032056141,3.36444709406648
41,23,18,5,9,4.37959741462789,1.01515032056141,3.36444709406648
