kSW,kGHZ,kBell,kA,kD,rateSum,rateGHZ,rateBell
21,1,20,0,10,4.01966600094635,0,4.01966600094635
21,2,19,0,9,3.69583056520104,0,3.69583056520104
21,3,18,1,9,3.69583056520104,0,3.69583056520104
21,4,17,1,8,3.11308321401602,0,3.11308321401602
21,5,16,1,8,3.11308321401602,0,3.11308321401602
21,6,15,2,7,3.51457863112351,0.199781559051765,3.31479707207174
21,7,14,2,7,3.51457863112351,0.199781559051765,3.31479707207174
21,8,13,2,6,2.46568079602911,0.199781559051765,2.26589923697735
21,9,12,3,6,2.65641737907874,0.390518142101387,2.26589923697735
21,10,11,3,5,2.12780135634566,0.390518142101387,1.73728321424427
21,11,10,3,5,2.12780135634566,0.390518142101387,1.73728321424427
21,12,9,4,4,2.48351097555418,0.880246285248024,1.60326469030615
21,13,8,4,4,2.48351097555418,0.880246285248024,1.60326469030615
21,14,7,4,3,1.76575806123559,0.880246285248024,0.885511775987564
21,15,6,5,3,2.31505789865336,1.4295461226658,0.885511775987564
21,16,5,5,2,1.82911604767701,1.4295461226658,0.399569925011214
21,17,4,5,2,1.82911604767701,1.4295461226658,0.399569925011214
21,18,3,6,1,1.7076543067898,1.61356788867586,0.0940864181139464
21,19,2,6,1,1.7076543067898,1.61356788867586,0.0940864181139464
21,20,1,6,0,1.61356788867586,1.61356788867586,0
21,21,0,7,0,2.31595073012172,2.31595073012172,0
22,0,22,0,11,4.10963846292952,0,4.10963846292952
22,1,21,0,10,4.01966600094635,0,4.01966600094635
22,2,20,0,10,4.01966600094635,0,4.01966600094635
22,3,19,1,9,3.69583056520104,0,3.69583056520104
22,4,18,1,9,3.69583056520104,0,3.69583056520104
22,5,17,1,8,3.11308321401602,0,3.11308321401602
22,6,16,2,8,3.31286477306779,0.199781559051765,3.11308321401602
22,7,15,2,7,3.51457863112351,0.199781559051765,3.31479707207174
22,8,14,2,7,3.51457863112351,0.199781559051765,3.31479707207174
22,9,13,3,6,2.65641737907874,0.390518142101387,2.26589923697735
22,10,12,3,6,2.65641737907874,0.390518142101387,2.26589923697735
22,11,11,3,5,2.12780135634566,0.390518142101387,1.73728321424427
22,12,10,4,5,2.6175294994923,0.880246285248024,1.73728321424427
22,13,9,4,4,2.48351097555418,0.880246285248024,1.60326469030615
22,14,8,4,4,2.48351097555418,0.880246285248024,1.60326469030615
22,15,7,5,3,2.31505789865336,1.4295461226658,0.885511775987564
22,16,6,5,3,2.31505789865336,1.4295461226658,0.885511775987564
22,17,5,5,2,1.82911604767701,1.4295461226658,0.399569925011214
22,18,4,6,2,2.01313781368707,1.61356788867586,0.399569925011214
22,19,3,6,1,1.7076543067898,1.61356788867586,0.0940864181139464
22,20,2,6,1,1.7076543067898,1.61356788867586,0.0940864181139464
22,21,1,7,0,2.31595073012172,2.31595073012172,0
22,22,0,7,0,2.31595073012172,2.31595073012172,0
23,0,23,0,11,4.10963846292952,0,4.10963846292952
23,1,22,0,11,4.10963846292952,0,4.10963846292952
