kSW,kGHZ,kBell,kA,kD,rateSum,rateGHZ,rateBell
21,10,11,2,5,1.85657118085433,0.206443105529449,1.65012807532488
21,11,10,2,5,1.85657118085433,0.206443105529449,1.65012807532488
21,12,9,3,4,1.6868447786782,0.43789182171698,1.24895295696122
21,13,8,3,4,1.6868447786782,0.43789182171698,1.24895295696122
21,14,7,3,3,1.30268235310851,0.43789182171698,0.864790531391527
21,15,6,3,3,1.30268235310851,0.43789182171698,0.864790531391527
21,16,5,4,2,1.2298663095035,0.794415766964887,0.435450542538613
21,17,4,4,2,1.2298663095035,0.794415766964887,0.435450542538613
21,18,3,4,1,0.907111351599041,0.794415766964887,0.112695584634154
21,19,2,4,1,0.907111351599041,0.794415766964887,0.112695584634154
21,20,1,5,0,1.04515171609258,1.04515171609258,0
21,21,0,5,0,1.04515171609258,1.04515171609258,0
22,0,22,0,11,4.22404691587063,0,4.22404691587063
22,1,21,0,10,3.80758596421078,0,3.80758596421078
22,2,20,0,10,3.80758596421078,0,3.80758596421078
22,3,19,0,9,3.3640151617856,0,3.3640151617856
22,4,18,1,9,3.3640151617856,0,3.3640151617856
22,5,17,1,8,2.93327486261793,0,2.93327486261793
22,6,16,1,8,2.93327486261793,0,2.93327486261793
22,7,15,1,7,2.5169374631892,0,2.5169374631892
22,8,14,2,7,2.72338056871865,0.206443105529449,2.5169374631892
22,9,13,2,6,2.29858565732617,0.206443105529449,2.09214255179672
22,10,12,2,6,2.29858565732617,0.206443105529449,2.09214255179672
22,11,11,2,5,1.85657118085433,0.206443105529449,1.65012807532488
22,12,10,3,5,2.08801989704187,0.43789182171698,1.65012807532488
22,13,9,3,4,1.6868447786782,0.43789182171698,1.24895295696122
22,14,8,3,4,1.6868447786782,0.43789182171698,1.24895295696122
22,15,7,3,3,1.30268235310851,0.43789182171698,0.864790531391527
22,16,6,4,3,1.65920629835641,0.794415766964887,0.864790531391527
22,17,5,4,2,1.2298663095035,0.794415766964887,0.435450542538613
22,18,4,4,2,1.2298663095035,0.794415766964887,0.435450542538613
22,19,3,4,1,0.907111351599041,0.794415766964887,0.112695584634154
22,20,2,5,1,1.15784730072673,1.04515171609258,0.112695584634154
22,21,1,5,0,1.04515171609258,1.04515171609258,0
22,22,0,5,0,1.04515171609258,1.04515171609258,0
23,0,23,0,11,4.22404691587063,0,4.22404691587063
23,1,22,0,11,4.22404691587063,0,4.22404691587063
23,2,21,0,10,3.80758596421078,0,3.80758596421078
23,3,20,0,10,3.80758596421078,0,3.80758596421078
23,4,19,1,9,3.3640151617856,0,3.3640151617856
23,5,18,1,9,3.3640151617856,0,3.3640151617856
23,6,17,1,8,2.93327486261793,0,2.93327486261793
23,7,16,1,8,2.93327486261793,0,2.93327486261793
23,8,15,2,7,2.72338056871865,0.206443105529449,2.5169374631892
23,9,14,2,7,2.72338056871865,0.206443105529449,2.5169374631892
23,10,13,2,6,2.29858565732617,0.206443105529449,2.09214255179672
