kSW,kGHZ,kBell,kA,kD,rateSum,rateGHZ,rateBell
26,12,14,3,7,2.94274132348392,0.425397741774994,2.51734358170893
26,13,13,3,6,2.51819631560117,0.425397741774994,2.09279857382617
26,14,12,3,6,2.51819631560117,0.425397741774994,2.09279857382617
26,15,11,3,5,2.07492828619924,0.425397741774994,1.64953054442425
26,16,10,4,5,2.42438364501579,0.774853100591544,1.64953054442425
26,17,9,4,4,2.0225767622701,0.774853100591544,1.24772366167855
26,18,8,4,4,2.0225767622701,0.774853100591544,1.24772366167855
26,19,7,4,3,1.63926328297847,0.774853100591544,0.864410182386921
26,20,6,5,3,1.88653350121709,1.02212331883017,0.864410182386921
26,21,5,5,2,1.457928923901,1.02212331883017,0.435805605070834
26,22,4,5,2,1.457928923901,1.02212331883017,0.435805605070834
26,23,3,5,1,1.13539095726328,1.02212331883017,0.113267638433117
26,24,2,6,1,1.49047769208138,1.37721005364826,0.113267638433117
26,25,1,6,0,1.37721005364826,1.37721005364826,0
26,26,0,6,0,1.37721005364826,1.37721005364826,0
27,0,27,0,13,5.0901523903887,0,5.0901523903887
27,1,26,0,13,5.0901523903887,0,5.0901523903887
27,2,25,0,12,4.65318037430599,0,4.65318037430599
27,3,24,0,12,4.65318037430599,0,4.65318037430599
27,4,23,1,11,4.22455616248623,0,4.22455616248623
27,5,22,1,11,4.22455616248623,0,4.22455616248623
27,6,21,1,10,3.80800390341741,0,3.80800390341741
27,7,20,1,10,3.80800390341741,0,3.80800390341741
27,8,19,2,9,3.56606756254858,0.202365919094748,3.36370164345383
27,9,18,2,9,3.56606756254858,0.202365919094748,3.36370164345383
27,10,17,2,8,3.13697555299836,0.202365919094748,2.93460963390361
27,11,16,2,8,3.13697555299836,0.202365919094748,2.93460963390361
27,12,15,3,7,2.94274132348392,0.425397741774994,2.51734358170893
27,13,14,3,7,2.94274132348392,0.425397741774994,2.51734358170893
27,14,13,3,6,2.51819631560117,0.425397741774994,2.09279857382617
27,15,12,3,6,2.51819631560117,0.425397741774994,2.09279857382617
27,16,11,4,5,2.42438364501579,0.774853100591544,1.64953054442425
27,17,10,4,5,2.42438364501579,0.774853100591544,1.64953054442425
27,18,9,4,4,2.0225767622701,0.774853100591544,1.24772366167855
27,19,8,4,4,2.0225767622701,0.774853100591544,1.24772366167855
27,20,7,5,3,1.88653350121709,1.02212331883017,0.864410182386921
27,21,6,5,3,1.88653350121709,1.02212331883017,0.864410182386921
27,22,5,5,2,1.457928923901,1.02212331883017,0.435805605070834
27,23,4,5,2,1.457928923901,1.02212331883017,0.435805605070834
27,24,3,6,1,1.49047769208138,1.37721005364826,0.113267638433117
27,25,2,6,1,1.49047769208138,1.37721005364826,0.113267638433117
27,26,1,6,0,1.37721005364826,1.37721005364826,0
27,27,0,6,0,1.37721005364826,1.37721005364826,0
28,0,28,0,14,5.535022226738,0,5.535022226738
28,1,27,0,13,5.0901523903887,0,5.0901523903887
28,2,26,0,13,5.0901523903887,0,5.0901523903887
28,3,25,0,12,4.65318037430599,0,4.65318037430599
28,4,24,1,12,4.65318037430599,0,4.65318037430599
28,5,23,1,11,4.22455616248623,0,4.22455616248623
28,6,22,1,11,4.22455616248623,0,4.22455616248623
28,7,21,1,10,3.80800390341741,0,3.80800390341741
28,8,20,2,10,4.01036982251216,0.202365919094748,3.80800390341741
28,9,19,2,9,3.56606756254858,0.202365919094748,3.36370164345383
28,10,18,2,9,3.56606756254858,0.202365919094748,3.36370164345383
28,11,17,2,8,3.13697555299836,0.202365919094748,2.93460963390361
28,12,16,3,8,3.36000737567861,0.425397741774994,2.93460963390361
28,13,15,3,7,2.94274132348392,0.425397741774994,2.51734358170893
28,14,14,3,7,2.94274132348392,0.425397741774994,2.51734358170893
28,15,13,3,6,2.51819631560117,0.425397741774994,2.09279857382617
28,16,12,4,6,2.86765167441772,0.774853100591544,2.09279857382617
28,17,11,4,5,2.42438364501579,0.774853100591544,1.64953054442425
28,18,10,4,5,2.42438364501579,0.774853100591544,1.64953054442425
28,19,9,4,4,2.0225767622701,0.774853100591544,1.24772366167855
28,20,8,5,4,2.26984698050872,1.02212331883017,1.24772366167855
28,21,7,5,3,1.88653350121709,1.02212331883017,0.864410182386921
28,22,6,5,3,1.88653350121709,1.02212331883017,0.864410182386921
28,23,5,5,2,1.457928923901,1.02212331883017,0.435805605070834
28,24,4,6,2,1.81301565871909,1.37721005364826,0.435805605070834
28,25,3,6,1,1.49047769208138,1.37721005364826,0.113267638433117
28,26,2,6,1,1.49047769208138,1.37721005364826,0.113267638433117
28,27,1,6,0,1.37721005364826,1.37721005364826,0
28,28,0,7,0,1.67954695058559,1.67954695058559,0
29,0,29,0,14,5.535022226738,0,5.535022226738
29,1,28,0,14,5.535022226738,0,5.535022226738
29,2,27,0,13,5.0901523903887,0,5.0901523903887
